2023.08.19;14:16:43;AI Doktor;Willkommen, Sie sprechen jetzt mit einem KI-Arzt. Da ich Teil eines wissenschaftlichen Experiments bin, würde es mich freuen, wenn sie sich am Ende des Gesprächs noch einmal die Zeit nehmen einen super kurzen Fragebogen zu beantworten. Tippen sie auf Sprechen um ihre Frage zu stellen und anschließend auf Senden um mir diese zu übermitteln.
2023.08.19;14:17:14;User;hallo
2023.08.19;14:17:15;AI Doktor; Hallo, wie kann ich dir helfen? Was ist deine aktuelle medizinische Situation?
2023.08.19;14:17:24;User;gut
2023.08.19;14:17:25;AI Doktor; Bitte teile mir mehr über deine Gesundheit mit. Was hast du für Beschwerden?
2023.08.19;14:17:31;User;!!! Senden geklickt ohne Input !!!
2023.08.19;14:17:32;AI Doktor; Ich kann deine Sprache erkennen. Bitte teilen Sie mir Ihre medizinischen Beschwerden mit.
2023.08.19;14:17:39;User;ich
2023.08.19;14:17:40;AI Doktor; Kannst du mir mehr darüber sagen, wie du dich fühlst? Hast du Schmerzen? Hast du Symptome?
2023.08.19;14:17:51;User;!!! Senden geklickt ohne Input !!!
2023.08.19;14:17:52;AI Doktor; Wiederhole bitte, was du sagen möchtest. Kannst du mir mehr darüber in der schildern, wie du dich fühlst?
2023.08.19;14:17:59;User;nein
2023.08.19;14:18:00;AI Doktor; In Ordnung. Was kann ich sonst noch für dich tun?
