2023.04.22;17:48:54;AI Doktor;Willkommen, Sie sprechen jetzt mit einem KI-Arzt. Da ich Teil eines wissenschaftlichen Experiments bin, würde es mich freuen, wenn sie sich am Ende des Gesprächs noch einmal die Zeit nehmen einen super kurzen Fragebogen zu beantworten. Tippen sie auf Sprechen um ihre Frage zu stellen und anschließend auf Senden um mir diese zu übermitteln.
2023.04.22;17:49:20;User;!!! Senden geklickt ohne Input !!!
2023.04.22;17:49:21;AI Doktor; Hallo, was möchtest du wissen?
2023.04.22;17:49:31;User;!!! Senden geklickt ohne Input !!!
2023.04.22;17:49:33;AI Doktor; Hallo, möchtest du etwas über eine Krankheit wissen? Oder hast du andere Fragen zu deiner Gesundheit?
2023.04.22;17:49:44;User;!!! Senden geklickt ohne Input !!!
2023.04.22;17:49:46;AI Doktor; Hallo, wie kann ich dir helfen? Hast du Beschwerden oder Symptome, über die du sprechen möchtest?
2023.04.22;17:49:56;User;!!! Senden geklickt ohne Input !!!
2023.04.22;17:49:59;AI Doktor; Hallo, tust du dir irgendwo weh? Oder hast du andere medizinische Fragen, über die du sprechen möchtest?
2023.04.22;17:50:10;User;!!! Senden geklickt ohne Input !!!
2023.04.22;17:50:12;AI Doktor; Hallo, brauchst du Hilfe bei deiner Gesundheit? Möchtest du mehr Informationen über Symptome oder Krankheiten haben?
