2023.10.03;12:36:04;AI Doktor;Willkommen, Sie sprechen jetzt mit einem KI-Arzt. Da ich Teil eines wissenschaftlichen Experiments bin, würde es mich freuen, wenn sie sich am Ende des Gesprächs noch einmal die Zeit nehmen einen super kurzen Fragebogen zu beantworten. Tippen sie auf Sprechen um ihre Frage zu stellen und anschließend auf Senden um mir diese zu übermitteln.
2023.10.03;12:36:45;User;!!! Senden geklickt ohne Input !!!
2023.10.03;12:36:46;AI Doktor; Hallo, wie kann ich Ihnen helfen?
2023.10.03;12:37:32;User;Speech Recognizer is now stopped.
2023.10.03;12:37:33;AI Doktor; Wie ist Ihre Situation? Welche Symptome haben Sie?
2023.10.03;12:37:49;User;!!! Senden geklickt ohne Input !!!
2023.10.03;12:37:50;AI Doktor; Hallo, was sind Ihre Symptome?
2023.10.03;12:38:04;User;danke ich hab zu hohen blutdruck
2023.10.03;12:38:06;AI Doktor; Zu hoher Blutdruck ist eine häufige Krankheit, aber es ist wichtig zu wissen, ob Sie andere Symptome haben. Haben Sie Schwindel, Kopfschmerzen oder Ähnliches?
2023.10.03;12:38:35;User;!!! Senden geklickt ohne Input !!!
2023.10.03;12:38:36;AI Doktor; Hallo, haben Sie weitere Symptome, die Sie mir mitteilen möchten?
